expense_id,user_id,expense_date,expense_amount,shopping_type,description,merchant,payment_method,recurring,tags
0b17353d-0819-4ddc-911a-49c751b3f615,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-24,138.14,Electronics,Spent $138.14 on electronics at Best Buy using Bank Transfer.,Best Buy,Bank Transfer,False,['Electronics']
a22930be-f3a5-4e12-9233-b22d9e21d02e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-09,329.03,Groceries,Spent $329.03 on groceries at Whole Foods using Bank Transfer.,Whole Foods,Bank Transfer,False,['Groceries']
61e11dcb-a335-49ef-879c-f9860ed21a6c,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-03,485.7,Subscription,Spent $485.70 on subscription at Netflix using Apple Pay.,Netflix,Apple Pay,False,['Subscription']
caa360f9-9701-4325-b29f-3ef1dcef1916,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-21,304.09,Transport,Spent $304.09 on transport at Lyft using Debit Card.,Lyft,Debit Card,True,"['Transport', 'Recurring']"
c8c43a44-021a-4302-b726-a83a51d2cf9b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-25,366.02,Shopping,Spent $366.02 on shopping at Target using Debit Card.,Target,Debit Card,False,['Shopping']
e20dc4bf-5ca7-4edd-8396-8b4cc4db34a7,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-28,382.82,Restaurant,Spent $382.82 on restaurant at McDonald's using Bank Transfer.,McDonald's,Bank Transfer,False,['Restaurant']
9a93c221-11ca-4efb-a38d-840aec360a7a,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-13,190.84,Fuel,Spent $190.84 on fuel at Tesla Supercharger using Credit Card.,Tesla Supercharger,Credit Card,False,['Fuel']
36e3fb2f-963b-4628-82d1-bb0e0bf22561,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-24,136.35,Electronics,Spent $136.35 on electronics at Amazon using Credit Card.,Amazon,Credit Card,True,"['Electronics', 'Recurring']"
540fd9b1-f648-4a42-b3e8-5200d3cf5cd5,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-23,403.18,Restaurant,Spent $403.18 on restaurant at McDonald's using Bank Transfer.,McDonald's,Bank Transfer,True,"['Restaurant', 'Recurring']"
45a6d1a3-89ae-4234-ae21-d589e3753343,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-06,191.13,Groceries,Spent $191.13 on groceries at Costco using Apple Pay.,Costco,Apple Pay,True,"['Groceries', 'Recurring']"
13d8d56c-914c-4168-8c65-f931b095273a,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-22,455.6,Home Improvement,Spent $455.60 on home improvement at IKEA using PayPal.,IKEA,PayPal,True,"['Home Improvement', 'Recurring']"
a19fad85-9446-4bc5-837c-3675a6ff65cc,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-22,449.84,Restaurant,Spent $449.84 on restaurant at McDonald's using Bank Transfer.,McDonald's,Bank Transfer,True,"['Restaurant', 'Recurring']"
13438753-b6a4-4aef-9421-51ec93563737,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-22,79.72,Restaurant,Spent $79.72 on restaurant at McDonald's using Credit Card.,McDonald's,Credit Card,False,['Restaurant']
d619a565-90eb-4ad7-83dc-9ff3a3863951,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-28,383.82,Groceries,Spent $383.82 on groceries at Local Market using Apple Pay.,Local Market,Apple Pay,False,['Groceries']
2b3a030e-8399-4817-afe8-7b382bd82151,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-04,339.43,Groceries,Spent $339.43 on groceries at Local Market using Apple Pay.,Local Market,Apple Pay,True,"['Groceries', 'Recurring']"
04292a82-4be3-4d74-96dc-0e5973dc030d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-03,339.76,Home Improvement,Spent $339.76 on home improvement at IKEA using Credit Card.,IKEA,Credit Card,False,['Home Improvement']
2877c697-eb8f-432e-aa59-f2ce0bfe196a,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-14,273.12,Restaurant,Spent $273.12 on restaurant at McDonald's using Credit Card.,McDonald's,Credit Card,False,['Restaurant']
834cd947-837a-4470-b6db-d71116ceef50,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-15,137.44,Travel,Spent $137.44 on travel at Hilton Hotels using Apple Pay.,Hilton Hotels,Apple Pay,True,"['Travel', 'Recurring']"
668dd8f6-4f5c-4a85-a624-2b9805f5c86e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-30,298.38,Groceries,Spent $298.38 on groceries at Local Market using Bank Transfer.,Local Market,Bank Transfer,False,['Groceries']
f20289fb-fa1e-4f52-a8d9-3091da3ae96b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-13,49.79,Subscription,Spent $49.79 on subscription at Planet Fitness using PayPal.,Planet Fitness,PayPal,True,"['Subscription', 'Recurring']"
e34520d8-ef1c-49fe-8e05-d008751ccc12,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-03-01,270.39,Electronics,Spent $270.39 on electronics at Apple Store using Apple Pay.,Apple Store,Apple Pay,True,"['Electronics', 'Recurring']"
a12db85a-c52c-4619-9d6f-de65bf8f1615,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-28,343.4,Restaurant,Spent $343.40 on restaurant at McDonald's using Apple Pay.,McDonald's,Apple Pay,True,"['Restaurant', 'Recurring']"
d1067a8d-3b16-43bf-b2f2-8061900eccf7,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-21,30.69,Fuel,Spent $30.69 on fuel at Shell Gas Station using Apple Pay.,Shell Gas Station,Apple Pay,True,"['Fuel', 'Recurring']"
6a6754e8-77d1-4e9d-8900-66e51995d1ad,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-29,128.37,Groceries,Spent $128.37 on groceries at Whole Foods using Debit Card.,Whole Foods,Debit Card,False,['Groceries']
8a6e8aa4-a39c-4654-a173-d3231da9a36b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-22,70.06,Electronics,Spent $70.06 on electronics at Best Buy using Apple Pay.,Best Buy,Apple Pay,False,['Electronics']
e0b5b1d5-8e5d-456e-bdf9-dd127d915d3e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-03,335.76,Shopping,Spent $335.76 on shopping at Target using Bank Transfer.,Target,Bank Transfer,False,['Shopping']
59469777-4cd7-4a23-acd2-086e38ed721f,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-13,464.38,Coffee,Spent $464.38 on coffee at Starbucks using Apple Pay.,Starbucks,Apple Pay,False,['Coffee']
74b753f0-bfa9-46d1-8d14-e213916bfd63,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-06,183.77,Fuel,Spent $183.77 on fuel at Tesla Supercharger using Bank Transfer.,Tesla Supercharger,Bank Transfer,True,"['Fuel', 'Recurring']"
1f67ecf0-774b-4f68-a32c-14a9b75e5bbe,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-16,381.78,Fuel,Spent $381.78 on fuel at Shell Gas Station using PayPal.,Shell Gas Station,PayPal,True,"['Fuel', 'Recurring']"
01fc9d69-2eef-4478-9428-d0d15bdb0c60,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-08,212.64,Fuel,Spent $212.64 on fuel at Tesla Supercharger using Debit Card.,Tesla Supercharger,Debit Card,True,"['Fuel', 'Recurring']"
9cae2594-ba7c-40d3-9d79-59197cb450ce,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-20,329.2,Electronics,Spent $329.20 on electronics at Apple Store using Debit Card.,Apple Store,Debit Card,True,"['Electronics', 'Recurring']"
86a37d13-b557-44a4-bc7a-4865a8330b07,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-06,438.75,Electronics,Spent $438.75 on electronics at Best Buy using Bank Transfer.,Best Buy,Bank Transfer,False,['Electronics']
bd032eb7-ec06-446f-bb93-d9475c99262d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-05,68.73,Restaurant,Spent $68.73 on restaurant at McDonald's using Apple Pay.,McDonald's,Apple Pay,True,"['Restaurant', 'Recurring']"
e4974b1e-258b-48ac-9ec6-b4228b46a068,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-10,437.33,Transport,Spent $437.33 on transport at Uber using PayPal.,Uber,PayPal,False,['Transport']
92c58694-7d67-443e-af18-14ea3e2af143,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-03,276.56,Subscription,Spent $276.56 on subscription at Spotify using Debit Card.,Spotify,Debit Card,True,"['Subscription', 'Recurring']"
d1a9d111-e61b-4787-a58f-5893cc720f95,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-04,314.45,Travel,Spent $314.45 on travel at Delta Airlines using Credit Card.,Delta Airlines,Credit Card,False,['Travel']
c1f2b5c2-c708-4d92-9d2d-0bb6711d0184,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-19,218.87,Groceries,Spent $218.87 on groceries at Costco using Debit Card.,Costco,Debit Card,True,"['Groceries', 'Recurring']"
62b6dce0-8023-4174-a8ec-d4b25a999978,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-16,227.77,Restaurant,Spent $227.77 on restaurant at McDonald's using Bank Transfer.,McDonald's,Bank Transfer,True,"['Restaurant', 'Recurring']"
04ae1045-7a99-4ddc-bea7-9051b91fd64a,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-14,381.44,Home Improvement,Spent $381.44 on home improvement at IKEA using Debit Card.,IKEA,Debit Card,False,['Home Improvement']
cd14664b-48e0-4d10-9f8c-ab33f532875c,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-26,310.6,Groceries,Spent $310.60 on groceries at Costco using PayPal.,Costco,PayPal,True,"['Groceries', 'Recurring']"
fe633af6-6b18-4106-8cd1-064eb62e1a68,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-17,318.39,Groceries,Spent $318.39 on groceries at Whole Foods using Bank Transfer.,Whole Foods,Bank Transfer,True,"['Groceries', 'Recurring']"
c05f9930-4646-498a-b9c4-4a94d0fe02de,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-03,473.67,Transport,Spent $473.67 on transport at Lyft using PayPal.,Lyft,PayPal,False,['Transport']
f89253e8-f72f-4c01-a80c-efaed983af39,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-23,484.3,Subscription,Spent $484.30 on subscription at Planet Fitness using Debit Card.,Planet Fitness,Debit Card,True,"['Subscription', 'Recurring']"
90dc367d-cf95-4362-acca-11b30a21fd6f,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-06,485.31,Travel,Spent $485.31 on travel at Delta Airlines using PayPal.,Delta Airlines,PayPal,False,['Travel']
c3daedf9-da65-4997-a7c1-8db00ec84135,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-15,471.85,Home Improvement,Spent $471.85 on home improvement at Home Depot using Apple Pay.,Home Depot,Apple Pay,False,['Home Improvement']
ad1c6588-e585-4366-8468-9ffe5d201b25,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-02,119.92,Travel,Spent $119.92 on travel at Hilton Hotels using Debit Card.,Hilton Hotels,Debit Card,True,"['Travel', 'Recurring']"
81a3a67c-8dec-4ad0-a1e8-523d408a5f92,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-09,382.32,Groceries,Spent $382.32 on groceries at Whole Foods using Bank Transfer.,Whole Foods,Bank Transfer,True,"['Groceries', 'Recurring']"
b122db00-8a09-4345-9db3-140ce188cc6d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-03-02,148.58,Fuel,Spent $148.58 on fuel at Tesla Supercharger using Debit Card.,Tesla Supercharger,Debit Card,False,['Fuel']
2f54dfc5-2e19-483f-b2bb-07fdb9f60ea1,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-17,459.45,Shopping,Spent $459.45 on shopping at Nike Store using Debit Card.,Nike Store,Debit Card,True,"['Shopping', 'Recurring']"
1e5938b5-df2c-4e98-847d-afe75fc6452c,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-22,240.14,Shopping,Spent $240.14 on shopping at Nike Store using Apple Pay.,Nike Store,Apple Pay,False,['Shopping']
18b6cefd-70a1-4e4d-b247-2e70f8b47ca3,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-15,240.27,Home Improvement,Spent $240.27 on home improvement at Home Depot using Debit Card.,Home Depot,Debit Card,True,"['Home Improvement', 'Recurring']"
5920e977-50dd-4e36-ae1e-b3f0b0df9c1e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-17,160.4,Restaurant,Spent $160.40 on restaurant at McDonald's using Debit Card.,McDonald's,Debit Card,True,"['Restaurant', 'Recurring']"
bd7b84ea-3726-4c1e-920b-704486fd886e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-17,366.92,Home Improvement,Spent $366.92 on home improvement at IKEA using Bank Transfer.,IKEA,Bank Transfer,True,"['Home Improvement', 'Recurring']"
d787c967-3279-47a2-aced-7cc27e1904c9,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-14,90.58,Transport,Spent $90.58 on transport at Uber using Bank Transfer.,Uber,Bank Transfer,False,['Transport']
45dda4ea-d0ff-4cfb-a06a-89d9f20f547a,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-24,123.38,Home Improvement,Spent $123.38 on home improvement at Lowe's using Apple Pay.,Lowe's,Apple Pay,True,"['Home Improvement', 'Recurring']"
420fd974-27e2-4993-8a11-6aabb8063cff,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-28,102.23,Transport,Spent $102.23 on transport at Uber using PayPal.,Uber,PayPal,True,"['Transport', 'Recurring']"
540602d1-f402-4606-b32d-c39be3227b76,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-26,71.06,Groceries,Spent $71.06 on groceries at Whole Foods using PayPal.,Whole Foods,PayPal,True,"['Groceries', 'Recurring']"
cd4f8f6d-f685-439b-9a38-e9b7dfb5d09f,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-03-01,153.34,Coffee,Spent $153.34 on coffee at Starbucks using Debit Card.,Starbucks,Debit Card,False,['Coffee']
f608bdd9-af00-4f27-ab4d-289b28b04a61,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-08,26.21,Home Improvement,Spent $26.21 on home improvement at Lowe's using Debit Card.,Lowe's,Debit Card,False,['Home Improvement']
c148d889-8617-472d-a033-374e8d7e457f,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-29,112.56,Fuel,Spent $112.56 on fuel at Tesla Supercharger using PayPal.,Tesla Supercharger,PayPal,False,['Fuel']
5fe1ef4a-853c-469b-9fad-7b6cc3128b0a,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-20,423.28,Groceries,Spent $423.28 on groceries at Whole Foods using Apple Pay.,Whole Foods,Apple Pay,True,"['Groceries', 'Recurring']"
5ff890c4-673f-4f5f-868a-0ba210ec48fa,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-05,428.93,Restaurant,Spent $428.93 on restaurant at Italian Bistro using Bank Transfer.,Italian Bistro,Bank Transfer,False,['Restaurant']
c6de8e85-fd35-47bd-9150-cf839e1ec526,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-03-02,392.25,Electronics,Spent $392.25 on electronics at Best Buy using Apple Pay.,Best Buy,Apple Pay,False,['Electronics']
189a06a0-6fcc-40e5-bc71-efa43e2f786b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-12,91.76,Restaurant,Spent $91.76 on restaurant at Italian Bistro using PayPal.,Italian Bistro,PayPal,False,['Restaurant']
a752ccc2-6fc0-4551-80e2-a6dc8a7f1417,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-03,358.26,Subscription,Spent $358.26 on subscription at Netflix using PayPal.,Netflix,PayPal,False,['Subscription']
66537c0a-e6bf-4f56-8b34-5b02a7789508,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-29,87.03,Coffee,Spent $87.03 on coffee at Starbucks using Bank Transfer.,Starbucks,Bank Transfer,True,"['Coffee', 'Recurring']"
fd6de962-1271-4ee4-a4de-603632a142d8,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-16,193.92,Subscription,Spent $193.92 on subscription at Planet Fitness using Credit Card.,Planet Fitness,Credit Card,True,"['Subscription', 'Recurring']"
e2040552-865f-4272-8c54-484c0d99514d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-12,206.43,Restaurant,Spent $206.43 on restaurant at Italian Bistro using PayPal.,Italian Bistro,PayPal,False,['Restaurant']
c0322838-8c75-4ae4-a669-73cd30f7416c,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-03,206.48,Home Improvement,Spent $206.48 on home improvement at Lowe's using Bank Transfer.,Lowe's,Bank Transfer,False,['Home Improvement']
b348f726-4bc9-41d1-bf44-58f4fb878756,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-17,34.48,Travel,Spent $34.48 on travel at Hilton Hotels using Apple Pay.,Hilton Hotels,Apple Pay,False,['Travel']
48dd814c-88a3-4433-9964-125b8eaca943,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-22,91.42,Shopping,Spent $91.42 on shopping at Target using Credit Card.,Target,Credit Card,False,['Shopping']
30962515-1e85-4d81-bb03-a6551646453f,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-13,110.88,Shopping,Spent $110.88 on shopping at Walmart using Bank Transfer.,Walmart,Bank Transfer,True,"['Shopping', 'Recurring']"
8737ec29-85af-452a-8396-c227c8dc9264,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-17,274.26,Restaurant,Spent $274.26 on restaurant at Italian Bistro using Debit Card.,Italian Bistro,Debit Card,False,['Restaurant']
8c5a32c4-1b1c-494c-b808-c6387bfe0ed0,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-21,187.48,Electronics,Spent $187.48 on electronics at Best Buy using Bank Transfer.,Best Buy,Bank Transfer,True,"['Electronics', 'Recurring']"
3de02cf8-1e24-493a-9529-0104bbfe4885,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-04,310.14,Shopping,Spent $310.14 on shopping at Walmart using Bank Transfer.,Walmart,Bank Transfer,True,"['Shopping', 'Recurring']"
9078ba85-a7b4-4c54-a552-c56e7c3459cc,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-20,81.41,Travel,Spent $81.41 on travel at Hilton Hotels using Credit Card.,Hilton Hotels,Credit Card,False,['Travel']
b23cbf72-195d-4ebe-a5c6-3a3afc6aef88,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-26,259.09,Transport,Spent $259.09 on transport at Lyft using Debit Card.,Lyft,Debit Card,True,"['Transport', 'Recurring']"
58f2a622-94da-428e-9753-c03c1ed6060b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-05,142.12,Transport,Spent $142.12 on transport at Lyft using Debit Card.,Lyft,Debit Card,True,"['Transport', 'Recurring']"
1d6c5a28-258a-449b-b639-3f20c4186f15,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-12,197.5,Home Improvement,Spent $197.50 on home improvement at Home Depot using Bank Transfer.,Home Depot,Bank Transfer,False,['Home Improvement']
014dabde-da7c-4890-9396-c0f9959ea139,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-21,84.12,Groceries,Spent $84.12 on groceries at Whole Foods using PayPal.,Whole Foods,PayPal,False,['Groceries']
53b045d8-24d5-43cb-b137-2521b66970db,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-03-02,465.81,Home Improvement,Spent $465.81 on home improvement at Home Depot using PayPal.,Home Depot,PayPal,True,"['Home Improvement', 'Recurring']"
6ff7cc7d-f884-416e-ba22-96906623b095,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-18,383.25,Fuel,Spent $383.25 on fuel at Tesla Supercharger using Debit Card.,Tesla Supercharger,Debit Card,False,['Fuel']
543bc4ac-c20c-4339-a80c-986b2d254a6c,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-02,38.76,Home Improvement,Spent $38.76 on home improvement at Lowe's using Apple Pay.,Lowe's,Apple Pay,False,['Home Improvement']
7fc17f9a-2add-4b54-8261-9e51e772448d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-20,434.96,Subscription,Spent $434.96 on subscription at Spotify using Debit Card.,Spotify,Debit Card,False,['Subscription']
b6c93247-b0d0-401d-9562-3bf4a5a86a99,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-24,217.49,Travel,Spent $217.49 on travel at Hilton Hotels using PayPal.,Hilton Hotels,PayPal,False,['Travel']
f456a925-3346-4be8-ab95-d36c4a4d8aed,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-16,359.46,Home Improvement,Spent $359.46 on home improvement at IKEA using Bank Transfer.,IKEA,Bank Transfer,False,['Home Improvement']
516e9245-b839-4044-9ca5-71426c8e0264,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-12,348.29,Coffee,Spent $348.29 on coffee at Starbucks using Credit Card.,Starbucks,Credit Card,False,['Coffee']
f4615c6d-7009-4ba5-8ebc-47f4f326d7fb,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-10,347.79,Groceries,Spent $347.79 on groceries at Local Market using Apple Pay.,Local Market,Apple Pay,True,"['Groceries', 'Recurring']"
990204d3-c700-447e-835d-caf68728fa87,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-29,160.13,Subscription,Spent $160.13 on subscription at Planet Fitness using Credit Card.,Planet Fitness,Credit Card,False,['Subscription']
c2fcd667-cbab-45f1-a2a3-a1e8d6396caf,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-22,218.65,Subscription,Spent $218.65 on subscription at Planet Fitness using Apple Pay.,Planet Fitness,Apple Pay,False,['Subscription']
6320c981-b17a-4073-9f1b-5f30ffeb06dc,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-15,225.51,Subscription,Spent $225.51 on subscription at Planet Fitness using Debit Card.,Planet Fitness,Debit Card,True,"['Subscription', 'Recurring']"
3555ab00-928e-4807-b87f-af321cafd82e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-10,289.26,Electronics,Spent $289.26 on electronics at Amazon using Debit Card.,Amazon,Debit Card,False,['Electronics']
1ce5dced-d621-4de0-ac81-db232067ef94,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-22,433.51,Transport,Spent $433.51 on transport at Lyft using Credit Card.,Lyft,Credit Card,True,"['Transport', 'Recurring']"
ba86e482-3c4c-46db-bea9-73d6f2e6dfb8,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-16,400.59,Coffee,Spent $400.59 on coffee at Starbucks using Credit Card.,Starbucks,Credit Card,True,"['Coffee', 'Recurring']"
60d7fa6e-3b9f-4767-9a01-36935d1a128e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-15,219.21,Electronics,Spent $219.21 on electronics at Amazon using PayPal.,Amazon,PayPal,True,"['Electronics', 'Recurring']"
be3db992-736a-416b-9e69-377d2276a8ec,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-11,80.07,Travel,Spent $80.07 on travel at Delta Airlines using PayPal.,Delta Airlines,PayPal,False,['Travel']
b167446a-46da-4286-99a9-830cd19b1b8d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-10,431.29,Home Improvement,Spent $431.29 on home improvement at IKEA using Apple Pay.,IKEA,Apple Pay,False,['Home Improvement']
cdd16d1e-0ccd-4d6a-9534-5961f42c788e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-22,128.35,Restaurant,Spent $128.35 on restaurant at McDonald's using PayPal.,McDonald's,PayPal,False,['Restaurant']
c0578d11-eef3-4cd7-b2ee-c8f8da378a05,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-04,419.43,Shopping,Spent $419.43 on shopping at Walmart using Bank Transfer.,Walmart,Bank Transfer,False,['Shopping']
cf522142-e530-429c-8e88-9283d3a37249,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-20,185.5,Fuel,Spent $185.50 on fuel at Shell Gas Station using Bank Transfer.,Shell Gas Station,Bank Transfer,False,['Fuel']
0a733706-713d-44f5-b04e-2941efc67458,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-07,17.52,Restaurant,Spent $17.52 on restaurant at Italian Bistro using Apple Pay.,Italian Bistro,Apple Pay,True,"['Restaurant', 'Recurring']"
17372275-d683-4824-b20c-1c2cf25a95f1,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-04,162.73,Home Improvement,Spent $162.73 on home improvement at Home Depot using Bank Transfer.,Home Depot,Bank Transfer,False,['Home Improvement']
54e11c61-6d54-4ae1-999a-48b22e73e1f0,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-19,277.33,Groceries,Spent $277.33 on groceries at Local Market using Bank Transfer.,Local Market,Bank Transfer,False,['Groceries']
9c0aedad-6276-4cfd-a29d-0ca3c3bf0a23,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-22,210.56,Electronics,Spent $210.56 on electronics at Amazon using Apple Pay.,Amazon,Apple Pay,False,['Electronics']
45645d9a-5bc9-4559-b6a2-c75ba10735c3,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-15,414.75,Shopping,Spent $414.75 on shopping at Walmart using Apple Pay.,Walmart,Apple Pay,False,['Shopping']
ba9d4e24-b5e1-4ad8-a963-9ede310cf425,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-05,237.72,Electronics,Spent $237.72 on electronics at Best Buy using Bank Transfer.,Best Buy,Bank Transfer,False,['Electronics']
523053a7-c996-46c5-b60a-9f226fd60dd2,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-28,88.38,Home Improvement,Spent $88.38 on home improvement at IKEA using Credit Card.,IKEA,Credit Card,False,['Home Improvement']
8dad5648-5997-4b5e-8d04-5cea5a63dfba,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-18,344.3,Shopping,Spent $344.30 on shopping at Walmart using Credit Card.,Walmart,Credit Card,False,['Shopping']
6e4f7238-8aec-4c65-adf6-e00e36e22e45,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-07,38.54,Travel,Spent $38.54 on travel at Hilton Hotels using Apple Pay.,Hilton Hotels,Apple Pay,False,['Travel']
4ed17d65-a949-49ff-b522-c5a33c2d50e8,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-03-01,33.72,Transport,Spent $33.72 on transport at Uber using Bank Transfer.,Uber,Bank Transfer,False,['Transport']
b7454cfd-8dd8-47ed-9287-f1e5bf76cba8,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-10,421.28,Electronics,Spent $421.28 on electronics at Amazon using Debit Card.,Amazon,Debit Card,True,"['Electronics', 'Recurring']"
